Issue Number,Title,Posted By,Created At,Updated At,Labels,Label Count,Comments Count,activerecord,activesupport,With reproduction steps,good first issue,docs,encryption,attached PR,activestorage,actionpack,rails foundation,railties,stale,pinned,activejob,PostgreSQL,actioncable,actionview,onhold,ci issues,actiontext,security,actionmailer,asset pipeline,third party issue,engines,routing,regression,MySQL,activemodel,parallel testing,needs work,needs feedback
52862,TRUSTED_PROXIES behavior inconsistency due to IPv4-mapped address handling change in Ruby 3.1+,corrupt952,September 2024,October 2024,"actionpack, With reproduction steps",2,4,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52860,"[Bug] [ActiveSupport] ""rails destroy model Adress"" [sic] does not check first if the model exists",rossme,September 2024,October 2024,"activerecord, With reproduction steps",2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52859,`destroyed_by_association` is not being set on belongs_to association,severedsea,September 2024,October 2024,activerecord,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52748,It's not possible to override attribute-based `key_provider` or `key` using `ActiveRecord::Encryption.with_encryption_context`,neilvcarvalho,August 2024,September 2024,"activerecord, With reproduction steps",2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52745,Associations with through don't work until saved,DanielaVelasquez,August 2024,October 2024,"activerecord, With reproduction steps",2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52714,[Bug][ActiveRecord] Callbacks are called multiple times when preloading `includes(...)` is used,jamesst20,August 2024,December 2024,"activerecord, With reproduction steps",2,7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52660,ActiveStorage `attach` errors in async context,Vagab,August 2024,November 2024,"With reproduction steps, activestorage",2,13,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52646,After touch callback does not run after destroy when using cache counter ,alexanderholder,August 2024,September 2024,"activerecord, attached PR",2,12,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52645,Association backed by ignored column can be accessed without error.,fynsta,August 2024,October 2024,activerecord,1,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52604,Map enums using array to the correct column type,rafaelfranca,August 2024,August 2024,"activerecord, pinned",2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52598,Rails 7.1: reloading destroyed model does not set id on RecordNotFound exception,kyrofa,August 2024,November 2024,"activerecord, With reproduction steps",2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52530,adding merge of an or to a scope widens the scope if the scope contains a sequal string,markijbema,August 2024,December 2024,"activerecord, With reproduction steps",2,7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52511,Unexpected UrlGenerationError when creating an email from source with duplicate Message-ID using ActionMailbox dev conductor,htcarr3,August 2024,November 2024,attached PR,1,3,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52478,ActiveJob: `assert_enqueued_with` does not support second-level granularity when asserting against the `at` argument  ,stevepolitodesign,August 2024,August 2024,"attached PR, activejob",2,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52459,Enhance bin/dev to run server in foreground AND still use foreman,dhh,July 2024,September 2024,,0,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52420,A widespread but rare race condition with Turbo Stream connections,krschacht,July 2024,December 2024,,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52352,"daterange with `.contains(Date)` results in malformed SQL ActiveRecord::StatementInvalid: PG::InvalidTextRepresentation: ERROR:  malformed range literal: ""2024-07-17""",jdufresne,July 2024,October 2024,,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52311,"ActiveRecord `attribute :foo, :bar` requires an active connection",Earlopain,July 2024,October 2024,activerecord,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52279,Uniqueness validation throws postgres error when enum with incorrect value is used as a scope,4ndv,July 2024,July 2024,"activerecord, PostgreSQL, With reproduction steps",3,8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52243,"Undocumented, implicit presence validation when validating comparison",eizengan,July 2024,October 2024,"activerecord, attached PR",2,7,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52229,[ActionCable] Rejecting a subscription in `before_subscribe`,rsamoilov,June 2024,October 2024,"attached PR, actioncable",2,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52227,ActionView: Rendering a template with strict locals should not rewrite ArgumentErrors,nhasselmeyer,June 2024,October 2024,actionview,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52114,Rails throws an error when sending invalid UTF-8 query param,chrisdebruin,June 2024,November 2024,"actionpack, attached PR",2,2,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52081,HasMany/HasOne associations: combining `:through` and a scope including a `.merge` leads to missing table,Hugo-Hache,June 2024,September 2024,attached PR,1,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52061,`includes` loads wrong data for scoped `has_many :through` Association when eager loading nested self join,Bilka2,June 2024,December 2024,,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52001,"[Rails 7.1.3.2] Invalid CSRF Token when submitting a form with data-turbo=""false"" when Turbo Drive is enabled",KirtashW17,June 2024,November 2024,"actionpack, With reproduction steps",2,5,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51992,accepts_nested_attributes_for doesn't account for records that are marked for destruction when validating uniqueness,hoffmanilya,June 2024,June 2024,"activerecord, With reproduction steps",2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51883,`ActiveSupport::BroadcastLogger` with `ActiveSupport::TaggedLogging`  throws  `no implicit conversion of String into Integer (TypeError)`,jvillarejo,May 2024,October 2024,,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51871,"Rails 7.1 Transactional tests, threaded code and schema caching can cause deadlocks",dannyfallon,May 2024,May 2024,"activerecord, With reproduction steps",2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51853,Order of operations for saving nested associations has changed in Rails v7.2 with automatically_invert_plural_associations enabled,ezekg,May 2024,October 2024,,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51842,Content-Type parsing breaks on valid test cases,timoschwarzer,May 2024,October 2024,actionpack,1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51830,Rails 7.1 changes established database connection after calling `rails db:test:prepare` for multi-database apps,GUI,May 2024,September 2024,"activerecord, attached PR",2,5,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51817,`has_one :through` associations ignore preloaded records,grncdr,May 2024,June 2024,"activerecord, With reproduction steps",2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51780,Possible race condition in postgresql type_map initialization,scpike,May 2024,December 2024,"activerecord, PostgreSQL, pinned",3,35,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51745,Range of dates with infinite end are stored incorrectly in Postgres database,pean,May 2024,July 2024,"activerecord, attached PR, PostgreSQL",3,7,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51717,Attribute aliases don't resolve dynamically like normal attribute methods,ajvondrak,May 2024,September 2024,,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51643,Remove trailing slash from void HTML elements,ahukkanen,April 2024,May 2024,attached PR,1,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51626,`Object.as_json` is too optimistic and causes errors in 3rd party code.,ioquatix,April 2024,October 2024,onhold,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51606,collection_check_boxes hidden field ignores :form option,stimlocy,April 2024,May 2024,"actionview, attached PR",2,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51602,Should select show a prompt when its attribute is false?,mrj,April 2024,May 2024,"actionview, attached PR",2,8,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51570,[ActiveRecord] migrations: `update` statements are silently being executed in both directions,makmic,April 2024,December 2024,With reproduction steps,1,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51524,Calling `pluck` on a `strict_loading!` association will execute the N+1 instead of raising `ActiveRecord::StrictLoadingViolationError`,dombesz,April 2024,April 2024,"activerecord, With reproduction steps",2,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51461,Composite PKs break fixture loading for many-to-many associations,fragkakis,April 2024,May 2024,"activerecord, attached PR, With reproduction steps",3,2,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51436,Disable send_preload_links_header outright,stanhu,March 2024,March 2024,"actionview, attached PR",2,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51392,`ActiveRecord::Suppressor` not working on associations that are loaded via `inverse_of` on unsaved records,rosa,March 2024,October 2024,,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51388,Inconsistency between `any?`/`empty?` and `size` for collection associations loaded via `inverse_of`,rosa,March 2024,October 2024,"activerecord, attached PR",2,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51347,`PessimisticLockingTest#test_no_locks_no_wait` gets `ERROR:  cached plan must not change result type`,yahonda,March 2024,September 2024,"activerecord, PostgreSQL, pinned, ci issues",4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51297,Missing Active Record encryption credential when using ActiveRecord::Encryption.without_encryption ,marvinthepa,March 2024,April 2024,"activerecord, With reproduction steps, encryption",3,3,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51295,Can't use Model.exists? with composite primary keys,djpate,March 2024,March 2024,"activerecord, attached PR",2,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51280,Unnecessary auto save is triggered for polymorphic has_one defined in child class using single-table inheritance,dfritsch,March 2024,June 2024,"activerecord, attached PR",2,5,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
